captions,likes,comments,hashtag
stopped target pick copy movie joker stumbled upon plant based queso goodfoods tested soft crispy beyondtacos tacocabana damn surprisingly good perfect movie tacotuesday vegantacos whatveganseat eatveganfood veganfoodshare veganfoodie veganshare veganaf vegan veganism vegancommunity veganlife vgang vegansofinstagram vegansofig vegansfoodlovers eatvegan noanimalsharmed noanimalingredients crueltyfree mindfuleating govegan,41.0,"[""'damn that would be clutch with some corn chip '"", ""'the buffalo one is really good too... i use it when i make crispy cauliflower wings'""]",allplants
got milk aka cow pu whey jose plant baby lunch post workout shake literally taste like reeces peanut butter cup without bad stuff shoutout conscious muscle supplement cmsupplements pb2foods shake total 25g plant based protein 4g sugar pb2 plus natural sugar banana included course automatically cholesterol add water ice cube banana really good nowheyjose,38.0,"[""'.\\n.\\n.\\n.\\n.\\n #whatveganseat #eatveganfood #veganfoodshare #veganfoodie #veganshare #veganaf #vegans #veganism #vegancommunity #veganlife #vgang #vegansofinstagram #vegansofig #vegansfoodlovers #eatvegan #noanimalsharmed #noanimalingredients #crueltyfree #mindfuleating \\xa0#govegan #allplants #veganshake #veganprotein'"", ""'appreciate the support '"", ""'looks great! have you ever tried our plant based protein powders? we just launched them in november. peanut protein with dutch cocoa and almond protein with madagascar vanilla '""]",allplants
dark dukkah experimenting kitchen youll hooked head link bio joeys recipe,118.0,"[""'#dukkah #chef #foodie #food #instafood #vegan #allplants #ingredients #cooking #vegansofig #veganuary #teamgamechangers #gamechangers'"", ""'so good on avo toast!! '"", ""'we made it for the first time last week. why ha it not gone on everything?! so good.'""]",allplants
vitamin b12 mostly absent chain people diet need supplement vitamin although possible get b12 plant food seaweed fermented soy spirulina nutritional yeast plant food actually contain form b12 known b12 analogue cobamides research suggested plant form b12 could actually reduce absorption utilisation active b12 body could potentially increase need true b12 b12 real allrounder body work synergy b vitamin vital methylation probably common chemical reaction take place body estimate lie billion methylation reaction every second b12 necessary energy production liver detoxification oestrogen metabolism dna genetic material production repair switching gene neurotransmitter production helping reduce homocysteine histamine level body lack b12 may lead tiredness nerve damage infertility mental health problem heartdisease pregnancy complication left untreated b12 deficiency lead megaloblastic anaemia red blood cell become enlarged make difficult travel along narrow capillary deliver oxygen since b12 necessary production cellular energy body may tiredness probably cited symptom deficiency current rda b12 around 24mcg daily since absorb tablet form supplementation level usually higher b12 considered mostly safe vitamin take methylated form b12 methylcobalamin tend active body mean usually taken lower dos cyanocobalamin supplement society uk currently recommends eating food fortified food b12 23 time day taking 10mcg supplement daily taking weekly b12 supplement 2000mcg check nutrition professional doubt photo jonathon pielmayer,48.0,"[""'great post!! testing blood level is also a bit of a minefield!'"", ""'just what p and i were discussing this morning! '"", ""'#plantbased #powerofplants #vegan #veganuary #plantpower #savetheplanet #allplants #veganforhealth #veganfortheplanet #veganuary2020 #organic #loveyourbody #sustainability #veganfood #veganrecipes #spiceupyourlife #vegannutritiom #eatwell #detoxtime #doitright #eatmoreplants #allplants #veganprotein #vweareveganuary #feed_me_momma #'"", ""'great info - timely post -'"", ""'bang on time for me"", ""great article xx'"", ""'after 30 year of being a vegetarian i now have to have injections. i know this dosnt happen to everyone and can happen to meatys too"", ""but i wonder if the current vegan trend will trigger more b12 problem long term.'"", ""'@lauren_cutforth you’ll find this page interesting!!'""]",allplants
veganuary consumer campaign return january many retailer getting ready completely natural product offering head veggieoptioncom idea embrace journey veggieoption veganuary veganjanuary tryvegan govegan veganfriendly nutritionbook veganbooks thebeyondmeat planetorganic veganwinecompany,91.0,[],allplants
downloaded uk leading business podcast hosted damienclarkson loui_blake week talk people building purpose driven business future thursday hear jpetrides cofounder podcast plantbasedbusiness entrepreneur entrepreneurlife entrepreneurship entrepreneurlifestyle entrepreneurmindset veganentrepreneur veganstartup veganbusiness supportveganbusiness vegancompany startup startuplondon vevolution entrepreneurpodcast businesspodcast biz podcasting louiblake sustainablefashion whatveganslooklike ethicalbusiness plantpoweredboss businessowner businessideas startupbusiness startuplife businesspassion,50.0,"[""'would love to know what are people’s favourite episode so far?'""]",allplants
excited give go month healthyeating gamechangers vegancurious,9.0,[],allplants
delivering cake sample couple new cafe today hopefully theyll like homemade back home finish birthday cake delivery afternoon,13.0,"[""'#cakes #cupcakes #vegan #redvelvet #chocolate #vanilla #allplants #samples #bake #crueltyfree #yummy'"", ""'can you make some for me next month to try please? they look lovely'""]",allplants
first order arrived night get back pilate yoga late cook something decent best bit plastic tray return packaging free charge plasticfree,12.0,"[""'love all of that '""]",allplants
hot lemon porridge warm morning know cold got cold run needed added complete powder protein yummy chocolate taste plus extra fruit natural sweetness always see treat dont always time treated today porridge protein fruit selfcare warmingup,7.0,[],allplants
trying new foodrecipe subscription box year starting plant delivers fully cooked frozen meal reason decide try fact every single thing box recyclable kept finding husband eating crappy evening didnt want cook nothing fridge healthy meal freezer perfect solution also looking eating vegetarianvegan dish year cut meat consumption plus baby girl quite allergy kind able share plate started two meal week two people requires space freezer since delivery every three week per choosing besides thing left taste taste good everything else seems definitely sticking subscription newyeargoals,13.0,[],allplants
okay tell someone esp doctor amazing healing property cannabis plant fact system connects cannabis called endocannabinoid system come learn heal ec using cannabinoids terpene enrollment available today link bio good health happiness bestsecret takeapeek look lookaround lookaroundyou okay allplantsinoneplace explaining explained healingcancer outing emerging soulsoothing gentle fightdisease copd deepthinker thoughtprovoking medicine2020 2020vision 2020ishere relearn futureworldhealing onlineclasses openenrollment plantingseeds seedsoftruth cannabisheals mainplant,21.0,[],allplants
stew hearty flavorful used burro okra sundried tomato kale bell pepper coconut milk chickpea listen say timedont listen vegan plant based quit couldnt good assumed thing took someone else cook something changed mind im gaining confidence made huge pot like knew fact would tasty ajanieats follow ajanieats realsoulfood foodforthesoul healthy nonacidforming alkalineeclectic okra burrobananas alkaline electric plantsonly instagood photooftheday drsebitaughtme thyme himalayansalt kale,19.0,[],allplants
day 6 success meatloaf green bean mashed potato veganmom vegankids veganfamily veganwithsoul vegandinner fromscratch withlove fortheanimals forus fortheplanet newvegan dairyfree meatfree mealfreemeal meatloaf meatfreemeatloaf meatfreemonday,30.0,[],allplants
paella verdura monday night supper super easy make throw chopped veg pan splash oil today courgette onion pepper broccoli pea sweet corn sauté garlic softened add 2 handful paella rice stir moment add sachet paella seasoning cheated bought mercadona malaga added 3 cup water brought simmering point put whole pan oven 200c half hour bath oven baked paella top crisp little rice veg underneath beautifully cooked served big wedge iceberg lettuce little salad washed glass nosecco dryjanuary meatfreemonday veganrecipeshare easyveganfood healthyvegan wfpb simplevegansupper meatfree eattherainbow eatmoreveggies vegansofig quickandeasyvegan veganuary veganuary2020 vegana soyvegano veganpaella,41.0,"[""'yessss! happy veganuary! i also have lot of simple plant-based recipe if you need inspo '""]",allplants
last night remake mushroom stroganoff made week back basically doubled mushroom threw extra green seasoning turned even better round tonight im actually cooking class hosted local cooking school couldnt excited cant wait share explore learn stay posted update plantbaseddiet wholefoodplantbaseddiet veganrecipes veganfood health healthyeating healthyfood healthylifestyle abundance veganforanimals veganforhealth,15.0,[],allplants
homemade vanilla cheesecake made cashew nut tofu vanilla ice cream maple sauce,24.0,"[""'#cheesecake #vegan #nocheese #cashewnuts #tofu #vanilla #eat #homemade #icecream #allplants #nodairy #eatmoreplants #yummy #decadence #whatveganseat #maplesyrup #veganuary'""]",allplants
rise shine rice n grind love oatmeal new goto really good easily digestible clean ingredient come variety flavor great review didnt disappoint good job thepridefoods carbivore,38.0,"[""'.\\n.\\n.\\n.\\n.\\n #whatveganseat #eatveganfood #veganfoodshare #veganfoodie #veganshare #veganaf #vegans #veganism #vegancommunity #veganlife #vgang #vegansofinstagram #vegansofig #vegansfoodlovers #eatvegan #noanimalsharmed #noanimalingredients #crueltyfree #mindfuleating \\xa0#govegan #allplants #ricengrinds #carbivore'""]",allplants
okay tell someone esp doctor amazing healing property cannabis plant fact system connects cannabis called endocannabinoid system come learn heal ec using cannabinoids terpene enrollment available today link bio good health happiness bestsecret takeapeek look lookaround lookaroundyou okay allplantsinoneplace explaining explained healingcancer outing emerging soulsoothing gentle fightdisease copd deepthinker thoughtprovoking medicine2020 2020vision 2020ishere relearn futureworldhealing onlineclasses openenrollment plantingseeds seedsoftruth cannabisheals mainplant,22.0,[],allplants
bean make bloaty give ibs bit challenge plant based diet people tend rely bean lentil amazing protein content many people find cannot tolerate pulse diet consuming increase symptom bloating gas reflux pain distension diarrhoea constipation ever scientific reason bean whether cannellini navy kidney chickpea blackeye evening red green lentil contain oligosaccharide particular fructans member fodmap family wellknown causing symptom susceptible people oligosaccharide poorlydigested carbohydrate may broken quickly enough small intestine leaving available foodsource trillion gut bacteria waiting patiently next energy supply fermentation bring many symptom mentioned pulse lowest oligosaccharide content red lentil chickpea according scientist monash university first detailed outlined fodmap diet oligosaccharide water soluble leach cooking water cooking discarding rinsing pulse cooking amount oligosaccharide present reduced mean may possible throwin handful lentil soup stew instead may need ready cooked batch pulse fridge freezer canned bean well rinsed also slightly lower oligosaccharide level tip using dried legume may problematic soak pulse even lentil well overnight rinse thoroughly cooking discard cooking water cooking rinse thoroughly ensure adequate cooking time bean lentil cook faster consider using tinned bean ready cooked pouched lentil sprouted legume lower oligosaccharide level fresh pod edamame reduce portion size necessary manageable choose red lentil chickpea first keep bag frozen bean fridge freezer,87.0,"[""'#plantbased #powerofplants #vegan #veganuary #plantpower #savetheplanet #allplants #veganforhealth #veganfortheplanet #veganuary2020 #organic #loveyourbody #sustainability #veganfood #veganrecipes #spiceupyourlife #vegannutritiom #eatwell #detoxtime #doitright #eatmoreplants #allplants #veganprotein #vweareveganuary #feed_me_momma #'"", ""'so interesting and so important to know'"", ""'great info '"", ""'full of anti-nutrients'"", ""'this is the most informative post i’ve seen in ages. thanks for the great tip '"", ""'good tip. thanks'"", ""'this is so useful! it’s been my biggest struggle with veganuary so far!'"", ""'great information! thanks.'"", ""'ahh this explains my symptom '""]",allplants
favorite onthego vvsnutrition stock boise juice co boisejuiceco eagle id starting todaymonday january 6th 12pm zipfizz user energy drink lover five hour energy fan preworkout user rejoice amazing alternative sustainable energy time day one stick sure two stick prob swing stock boost favorite smoothie bowl mixed berry cannot wait hear feedback amazing peep deserve best best vvsmode vvsnutrition nongmo soyfree glutenfree dairyfree cleansupplement clean beneficial healthy wellness health nutrition vitamin natural exercise fitness supplement smoothie beautyfood naturalsupplements beautysupplement superfoods herb adaptogens booster happylife juicing,231.0,"[""'yay! let u goooooo so excited to be a part of @boisejuiceco '"", ""'you can now boost your smoothie @lovemy5angels '"", ""'we love having the very best on our shelves!! so grateful for @vvsnutrition energy added to our smoothies...so good!! '"", ""'yay!! my favorite person enjoying her favorite juice!! love you'""]",allplants
word shampoo originally come hindi word champo mean press massage soap bar prefect travel also great alternative traditional shampoo often sold plastic bottle mostly water hair feel great youre also looking mother earth allnatural allearth naturalbeauty naturalhairproducts,27.0,"[""'i want one!'""]",allplants
socalled light lunch fruit rojak rojak sauce homemade fermented tofu koji 10g tais_choice_kitchen belacan 2 34 tsp tamarind paste 25g without seed key lime juice 35g blackstrap molasses 35g coconut sugar 90g water 250g radiantwholefoodorganic liquid amino 15 tsp sea salt 12 tsp minced ginger 3cm arrowroot powder 15 tbsp assorted fruit vegetable jicama pineapple cucumber young mango green unripe guava blanched kangkung boiled bean sprout crispy youtiao chinese fried dough etc topping roasted crushed peanut roasted sesame method combine sauce ingredient saucepan cook low flame mixture thickened reach gluey texture 20 minute let cool 2 cut jicama mango pineapple guava youtiao bitesize piece place mixing bowl mix kangkung bean sprout 3 add sauce finely chopped torch ginger flower chili powder stir well 4 place rojak serving plate 5 top toasted crushed peanut sesame 6 serve immediately last time rojak vegansofig veganfood veganrecipe vegansinmalaysia fruitrojak veganfruitrojak whatveganseat onthetable rojak,57.0,"[""'thanks for sharing the recipes'"", ""'such a delicious lunch '""]",allplants
sure following page ajanieats starting interesting make sure follow see im eating unless feel like boring letseat wholefoodplants nosoy nodairy realsoulfood electric kale okra onion coconutmilk burrobanana alkalineeclectic iphone11 bruhwasright pictureoftheday intagood like follow,12.0,[],allplants
mininyc newyorkbotanicalgarden nyc,38.0,[],allplants
peanut butter brownie first seasonal flavour year made natural peanut butter absolutely homemade chocolate brownie minochi__ durianzavocados one available online order via wwwkelavamy limited time lesgeddit,68.0,"[""'#kelavamy #klv #icecream #homemade #coconuticecream #plantbased #dairyfree #nondairy #allplants #vegan #veganicecream #madeinmalaysia #kualalumpur #vegansinmalaysia #consciousliving'"", '""congratulations ugly head @durianzavocados ! can\'t wait to try this!""', ""'omg @kelava.my @minochi__ @durianzavocados well this obviously sound amazing and i am distraught that i’m not able to order delivery to the uk/us! hope it’s a roaring success! xxx'""]",allplants
let talk thief know thief oil go back time plague 1400s authority noticed thief stealing item home dead puzzled everybody came contact someone plague died couldnt figure thief staying alive exposed plague caught magistrate offered thief leniency would explain able avoid contacting deadly disease turn thief perfumer spice trader knew use avoid getting disease hence name thief born thief oil made clove cinnamon eucalyptus lemon rosemary thief oil carry whole line thief new year new wellness let help get rid toxic medicine hurt organ toxic chemical home toxicfreeliving oil newyearnewmedicine yourbodyisatemple holistichealth plantsarethenewmedicine 2020,7.0,"[""'i always wondered where the name came from. thanks for sharing! '""]",allplants
simple cheap quick makevegan chilli kale yummy,22.0,"[""'#whatvegansreallyeat #meals #meatlessfarm #veganmince #plantpower #allplants #crueltyfree #veganuary #chilli #homemade #reallife #cook #eatmoreplants #healthy #yummy'""]",allplants
kicking parent vegeterianary best could falafel wrap work homemade cheat falafel roasted red pepper caramelised onion avocado white cabbage spinach hummus pickle veganhacks thaifoodstagram easyveganmeals easymealprep easymeals 10minutemeals veganfoodblog veganfoodporn veganfoodshare plantbaseddiet plantpowered sustainability livesustainably healthyrecipes dietfoods healthymealprep noodle noodlesalad whatveganeats vegansofinstagram ethicalinfluencer veggierecipes vegeterianfood,104.0,"[""'i hope they succeed make sure you show them how easy it can be hehhe'"", ""'congratulations i started a vegetarian & then wa influeced ( rightly so) to go vegan"", ""if you are feeding them this delicious food i think they have every right to switch over'""]",allplants
livin la vida boca lil switch beyond buger turky bocaburger melted daiyafoods american cheese vegenaise pickle lettuce tomato bun nocholesterol nocruelty bombdotcom,34.0,"[""'.\\n.\\n.\\n.\\n.\\n #whatveganseat #eatveganfood #veganfoodshare #veganfoodie #veganshare #veganaf #vegans #veganism #vegancommunity #veganlife #vgang #vegansofinstagram #vegansofig #vegansfoodlovers #eatvegan #noanimalsharmed #noanimalingredients #crueltyfree #mindfuleating \\xa0#govegan #allplants #bocaburger #turkyburger #veganburger'"", ""'i’ve never had their turk’y burger. how is it??'"", ""'omgee i had those for thanksgiving sooo good'""]",allplants
another spectacular sunday dinner lindamccartneyfoods roast braised fennel roasties roasted carrot parsnip broccoli asparagus mange tout course gravy ive started freezing every time chris make big batch always amazing gravy vegansunday vegansundayroast vegancooking veganchef eatmoreveggies veganuary,33.0,"[""'looks delicious. not jealous at all '"", ""'we tried this meat roast thing and weren’t that keen but yours look so good '"", ""'thank you - we find covering the whole thing in foil while it’s cooking and letting it sit for ten minute to ‘relax’ before serving make it texture nicer and then we use the jamie oliver vegan gravy recipe which is online and is awesome!'""]",allplants
avocado tortilla soup fresh healthy made black bean tomato onion red yellow pepper roasted corn scallion cilantro veggie stock quinoa tortilla chip avocado squeeze lime pinch love vegansoup veggiesoup veganfood vegansofig veganrecipes veganlove plantfood eatplants eatplantsnotanimals eatplantsnotfriends dairyfree animalfree mothernature plantbaseddiet vegetarian goodforyou healthfood healthyliving healthylifestyle foodismedicine veggie soup plantbasedsoup avocado tortillasoup theeagervegan loveyourself,19.0,[],allplants
everyone get uptight protein hear gorilla vegetarian think whats problem also need remember gorilla eats healthy day isnt tempted bread biscuit granola meat alternative chocolate protein intake low carbs normally high fill sweet potato quinoa dark sourdough bread others fill cereal white rice bread pasta toast sugary drink well snack crisp mean tip balance favour simple carbs upset energy level blood sugar also natural hormone balance pm anyone adult require 8 amino acid health whilst animal protein rich 8 amino acid plant based food exception soya quinoa contain 8 amino acid missing known limiting amino acid cereal limiting amino acid lysine threonine rice lysine bean pulse methionine maize tryptophan seed lysine isoleucine mean vital complement protein eating meal make shortfall body store short term supply 8 amino acid known bodypool one amino acid missing body cannot store protein previous meal excreted waste eating bean add methionine rich food brazil nut almond sunflower seed etc eating rice top bean cover lysine shortfall continued shortage amino acid result body catabolizing breakingdown muscle provide missing amino acid long term sometimes alter body composition leading reduced level lean muscle mass increased body visceral central fat percentage undesirable takeaway cook scratch time reduce prepackaged processed food snack eat pulse daily eat wide range food group plate extra hummus seed nut quinoa,26.0,"[""'this is really helpful! '"", ""'#plantbased #powerofplants #vegan #veganuary #plantpower #savetheplanet #allplants #veganforhealth #veganfortheplanet #veganuary2020 #organic #loveyourbody #sustainability #veganfood #veganrecipes #spiceupyourlife #vegannutritiom #eatwell #detoxtime #doitright #eatmoreplants #allplants #veganprotein #vweareveganuary #feed_me_momma #'"", ""'this is so helpful. thank you '"", ""'cracking summary dear girl x'"", ""'very informative"", 'went vegan yesterday', ""my elimination system already say thanks '"", ""'love the info'""]",allplants
buddy breakfast healthy start 1c outside,22.0,"[""'what a lovely idea thanks mate.'""]",allplants
another yam egusi melon soup dish traditionally egusi soup made locust bean spinach leaf chopped finely prepared varying slightly 222 restaurant version dish veganfood blog foodofinstagram foodoftheday plantbaseddiet foodlog foodblogger sweetandsavory veganrecipes vegan veganlife green vegetable yam egusi,30.0,"[""'wow look yummy and tasty! '""]",allplants
philodendron raphidopora tetrasperma philodendron raphidophoratetrasperma aroidaddict aroidaddictindonesia urbanjungle urbanjungleblogger plantshopinginstagram plantmakepeoplehappy plantlover plantshopjakarta houseplant houseplantclub aroidlovers jualtanamanhiasmurah rama_nursery plantclubindonesia indonesiaplantclub forsale,82.0,[],allplants
cold dark enter soup sunday well sharing recipe new easy nourishing soup every sunday month starting one spiced carrot soup toasted peanut garlic oil coriander here needserves 45 2 tbsp olive oil small red chilli finely sliced 2 leek sliced 500g carrot peeled sliced 400g potato peeled chopped 15 litre vegetable stock tsp salt lemon juiced top peanut roasted fresh coriander garlic oil recipe garlic oil make ⅓ cup 6 clove garlic finely sliced ⅓ cup olive oil method heat olive oil large pot medium heat add chilli leek saute 810 minute translucent add carrot potato vegetable stock salt simmer 2025 minute carrot potato soft blend high speed blender add lemon juice taste salt serve topped peanut coriander garlic oil make garlic oil add oil garlic small sauce pan simmer garlic stirring often golden transfer oil garlic bowl let cool store jar room temperature use top soup salad veg pasta,221.0,"[""'#vegan #vegansofig #allplants #foodie #chef #london #veganbusiness #soups #health #january #food #instavegan #instafood #teamgamechangers #gamechangers'"", ""'@allplants where are you based?'"", ""'@joannacarterflowers'""]",allplants
pesto mushroom gaard coffee roasted mushroom spelt beetroot toast soft cheese pesto seed vine cherry tomato veganeatssheffieldvegansheffieldveganeatsveganveganfoodveganfoodsharesheffieldvegansheffieldveganfoodwhatveganseatyesitsveganplantbasedallplantssheffieldissuperhealthiswealth gaardkelhamislandveganbrunchveganbreakfastveganlunchveganpestovegancheesevegancreamcheesevegansoftcheesedairyfreecheeseveganuaryveganuary2020veganfoodblogveganfoodbloggerindependentsheffieldvegancafe,126.0,"[""'this look great!! '"", ""'looks nice. i want to try it sometime. i know the cafe because my hairdresser is there in the same building '""]",allplants
im huge fan pomelo spicy sweet tart crunchy nutty thai pomelosalad make craving hot day addictive salad make salad dressing chili padi pc young ginger minced 2cm coconut sugar 30g lime juice 12 lime radiantwholefoodorganic liquid amino 34 tsp tais_choice_kitchen organic belacan 14 tsp salad pomelo segment 200g break bite size kefir lime leaf 4 pc finely sliced lemongrass pc white part thinly sliced torch ginger flower tbsp finely sliced toasted peanut 35g toasted shredded coconut 2 tbsp shredded king oyster mushroom medium seasoned sauteed cilantro handful coarsely chopped mint leaf handful coarsely chopped method pound chili ginger coconut sugar using mortar pestle 2 add lime juice liquid amino belacan stir sugar dissolved 3 taste get balance hot sweet sour salty add sugar lime juice liquid amino necessary 4 make salad place pomelo segment salad ingredient large mixing bowl gently toss salad enough amount dressing generously coat everything 5 serve immediately vegansinmalaysia vegansofig veganfood veganrecipe vegansofig onthetable whatveganseat nogarliconion,65.0,"[""'nice to have in such a hot weather '"", ""'*mouth watering* '""]",allplants
repost erinireland twoingredient pineapple soft serve aka homemade dole whip added sprinkle tajin chili lime spice ripe mango make add frozen pineapple chunk processor high powered blender splash coconut milk cream blend smooth error side little milk build dont want runny started fp finished blender wasnt quite airy real dw taste point like sweeter could add lil maple syrup dairyfree plantfood plant iapparel nomeat antidairy lbvegan longbeachvegan socalvegan longbeach losangeles la cruelryfree lbc lbcvegan california santaanavegan vegansoflosangeles dairyfreelifestyle nyvegan dairyfree veganbooty lavegan ocvegan veganactivist veganism antidairy nomilk,176.0,"[""'hi! i messaged you about sizing. please get back to me so i can buy one of your awesome products. '""]",allplants
salad month officially upon u favorite combo id love one right salad beautifulsalad veggie colorfulsalad eattherainbow healthy veganuary weightloss goal january2020 balancedmixedplate veganinspo plantbasedfood polishgirl letscookvegan bestofvegan plantfood vegansofig veganfoodlovers eatmoreplants plantbasedrecipes feedfeedvegan huffposttaste veganfoodshare veganfoodspot,66.0,"[""'love the dressing drop"", 'how doe it taste? i checked out your feed and i love your picture', 'i’m a plant based café myself and i always try to get beautiful picture like yours', ""keep up the good work!'"", ""'that look delicious '""]",allplants
bomb barbecue sandwich togo elpalotevegan grass,38.0,"[""'.\\n.\\n.\\n.\\n.\\n #whatveganseat #eatveganfood #veganfoodshare #veganfoodie #veganshare #veganaf #vegans #veganism #vegancommunity #veganlife #vgang #vegansofinstagram #vegansofig #vegansfoodlovers #eatvegan #noanimalsharmed #noanimalingredients #crueltyfree #mindfuleating \\xa0#govegan #allplants #veganmexicanfood'""]",allplants
sometime use mixing bowl fit noneedtocountcalories vegantacosalad,10.0,[],allplants
trip elpalotevegan lunch today got burrito plate chicharron con salsa filling good authentic mexicanfood,33.0,"[""'.\\n.\\n.\\n.\\n.\\n #whatveganseat #eatveganfood #veganfoodshare #veganfoodie #veganshare #veganaf #vegans #veganism #vegancommunity #veganlife #vgang #vegansofinstagram #vegansofig #vegansfoodlovers #eatvegan #noanimalsharmed #noanimalingredients #crueltyfree #mindfuleating \\xa0#govegan #allplants #elpalote'""]",allplants
fancied post run snack dry saturday night made hummus 2 min tin chickpea tablespoon tahini juice lemon salt pepper blend well adding nandosuk peri peri drizzle bloody gorgeous literally vice left right dryjanuary hummus makeyourown homemadehummus saturdaynightsnacks vegansnacks healthysnacks loveyourblender veganuary veganuary2020 fibre chickpea,21.0,"[""'perfect '""]",allplants
told 100 plant people think healthy eating boring bland creamy comforting see creamy pasta dont see chickpea cashew onion tomato garlic lemon nooch potato yes take look recipe dont forget save wont want miss one oh wish could provide sample instagram would try creamy golden tomato sauce recipe 12 cup cashew raw white onion medium 4 garlic clove 12 lemon 14 cup potato diced 14 cup nutritional yeast 2 large tomato 12 vegetable broth 12 cup almond milk 14 cup water chickpea pasta like banza salt pepper taste need blender small pot large pot put water boil small pot add cashew diced potato tomato onion garlic clove simmer 20 minute also soak cashew overnight hot water hour 2 boil water large pot cook pasta instructed boxbag 3 turn small pot 20 minute drain water add cashew onion garlic potato tomato nutritional yeast vegetable broth almond milk water juice 12 lemon salt pepper blender blend extra smooth 4 drain pasta add sauce heat low heat serve extra veggie italian seasoning melted cheese enjoy veganpasta creamypasta veganblogger creamysauce veganaf chickpeapasta easyrecipe veganrecipes chickpea veganuary2020 vegansofinstagram healthyvegan veganfoodblog nodiet veganfoodporn veganbowls easyrecipes thevegansofig thefeedfeedvegan vegansofig veganrecipeshare savetheplanet eatvegan veganitalian veganfoodies veganlifestyle eatvegan,1355.0,"[""'i believe you and now i might steal some please! '"", ""'this bowl look incredible'"", ""'crushing it!!'"", ""'i totally agree'"", ""'oh"", ""a beautiful bowl of creamy goodness!!\\n'"", ""'that look soooo delicious!!!! '"", ""'i gotta make this wow i love vegan mac and cheese'"", '""that\'s super creamy and on point""', ""'yummy meal '"", ""'i love pasta sound like a great meal you had there! enjoy every bite '"", ""'wow this look great'"", ""'well now i’m drooling '"", ""'mm so creamy '"", ""'i’d believe you... a i make my very own vegan mac and cheese based on kraft taste... sometimes i add broccoli .... i’m getting hungry just typing this.... see what you did... mmmmm broccoli (in my best homer voice) must make mac & cheese'"", ""'that look so perfectly creamy!'"", ""'ooo what a creamy dreamy bowl!'"", ""'@tonibaxter3'"", ""'looks so creamy and delicious '"", ""'so much goodness! look so creamy'"", ""'scrumptious!!'"", ""'i love this shape pasta!!'"", ""'it wa good sauce but it didnt taste very cheesy"", ""i\\'ve had better. also"", 'it got suuuuper creamy', 'but not ""stringy"" like cheese at all. more potato would probably have helped with that', 'but since it wa already cooked i just added some tapioca starch to get the texture. tasted like super creamy', 'vaguely cheesy tomato sauce :d (i used coeur de boeuf tomato', 'so that wa probably too much tomato', 'which is on me). so: great sauce', 'no mac n cheese. also', 'the instruction are a bit confusing in my opinion', ""but maybe thats just me?'"", ""'plant perfection '"", ""'dreamyyy mac and cheese omg'"", ""'saved this bc woah '"", '""that look delicious. i\'ve 9ut bookmarked for later ""', ""'this look so good '"", ""'that look so yummy!'"", ""'this look soooo good. i have to give this a try. '"", ""'yum! who doesn’t love a good vegan mac n cheese '"", ""'so you’re telling me there is no cheese? '"", ""'idk why but i feel like you’d love this @flyawaygirl34 thinking of you!'"", ""'i love sentence like this all plant yes '"", ""'so so so creamy!! better than the real deal '"", ""'i want some of this '"", ""'savvvving this!'"", ""'@arlexofficial_95 feast your eye on this '"", ""'i love the sound of it '"", ""'i would feast on this '"", ""'the perfect pasta '"", ""'saved and for sure i have to try. yummy'"", ""'wow! look so insanely creamy!'"", ""'ooo! i like the idea of boiling the cashew instead of soaking them overnight. much quicker '"", ""'i have to try this sauce '"", ""'omg this look incredible!! now i just need someone like you to come over and cook it for me! '""]",allplants
cierajpg awkward cause cant hold cup right hand purely balance decoration big ugly work bruise left arm ruined photo op xo mrseanjones buy best gift whatveganslooklike dairyisscary plantfood plant iapparel nomeat antidairy lbvegan longbeachvegan socalvegan longbeach losangeles la cruelryfree lbc lbcvegan california santaanavegan vegansoflosangeles dairyfreelifestyle nyvegan dairyfree veganbooty lavegan ocvegan veganactivist veganism antidairy nomilk,339.0,[],allplants
alternative friend foe start eat plant tendency try replace food enjoyed meatfree alternative food often highly processed ingredient list often far healthy inviting key word nutrient density product fall short nutrient including protein vitamin mineral fact mostly low plant high refined cereal oil ingredient modified starch maltodextrin burnt sugar rehydrated wheat protein sulphites colouring cellulose extract dextrose vegetable gum hypromellose potassium sorbate soya preparation ingredient appear label socalled healthy alternative therefore simply necessarily mean healthy depends choose many food enjoy meat egg cheese replacement give health benefit advice take step back away aisle tempting replace taken diet instead start think differently look around food naturally download amazing recipe follow right people start use protein base meal trouble replacing likeforlike cheese egglike product buy resemble cheese egg slightest nutrient perspective processed alternative often made highly refined cereal grain disappointingly low actual vegetable whole grain healthy fat many cheese brand contain protein consist oil refined starch nutritionally different therefore would better use nutritional yeast cheesy flavour contains b12 replace cheese chickpea tofu recipe stop trying replace cheese burger processed alternative find diet becomes full nutrient dense food changing think photo toa heftiba,27.0,"[""'yes i agree. there are some awful vegan meat alternative"", ""definitely anything but healthy or natural!'"", ""'#plantbased #powerofplants #vegan #veganuary #plantpower #savetheplanet #allplants #veganforhealth #veganfortheplanet #veganuary2020 #organic #loveyourbody #sustainability #veganfood #veganrecipes #spiceupyourlife #vegannutritiom #eatwell #detoxtime #doitright #eatmoreplants #allplants #veganprotein #vweareveganuary #feed_me_momma #'"", ""'this is so good to know! and to listen what make our body thrive!'"", ""'@joeyeates1 it’s big read but we should follow this page and learn'""]",allplants
newmenuvegancrispyquinoacakes cherrytomatoandchickpearelishveganfood healthyfood veganhotspot,17.0,[],allplants
